FO538757.2,NOC2L,UBE2J2,MXRA8,AURKAIP1,MRPL20,VWA1,SSU72,RER1,CAMTA1,ERRFI1,ENO1,SLC25A33,CTNNBIP1,UQCRHL,MFAP2,SDHB,CAPZB,NBL1,HSPG2,C1QA,C1QC,C1QB,ID3,RPL11,RSRP1,STMN1,SH3BGRL3,CD52,HMGN2,YTHDF2,LAPTM5,KHDRBS1,LCK,MARCKSL1,KIAA1522,AK2,ZC3H12A,MEAF6,CAP1,PPT1,CDC20,PTPRF,ATP6V0B,DMAP1,RPS8,PRDX1,AKR1A1,UQCRH,PDZK1IP1,CMPK1,HSPB11,MRPL37,TACSTD2,JUN,SERBP1,ACADM,FUBP1,DNAJB4,ADGRL4,GNG5,CYR61,RPL5,ARHGAP29,CNN3,GPSM2,KIAA1324,GSTM3,DENND2D,CHI3L2,C1orf162,BCAS2,CD2,VTCN1,RBM8A,TXNIP,SF3B4,ANP32E,APH1A,C1orf54,MRPS21,MCL1,ENSA,CTSS,CTSK,CERS2,SCNM1,VPS72,PSMD4,SELENBP1,PSMB4,POGZ,S100A10,S100A11,S100A9,S100A8,S100A16,CHTOP,SNAPIN,ILF2,JTB,RAB13,RPS27,TPM3,C1orf43,UBAP2L,HAX1,CKS1B,FLAD1,ADAM15,EFNA1,SLC50A1,MUC1,MTX1,SCAMP3,FDPS,ASH1L,KIAA0907,SSR2,LAMTOR2,LMNA,CCT3,APOA1BP,CRABP2,MRPL24,HDGF,PRCC,MNDA,ACKR1,DUSP23,TAGLN2,TSTD1,PFDN2,UFC1,B4GALT3,NDUFS2,FCER1G,SDHC,FCGR3A,RGS5,NUF2,PBX1,TMCO1,MPZL1,MPC2,ATP1B1,FMO2,CACYBP,GLUL,ARPC5,TSEN15,RGS1,RGS2,UCHL5,CFH,DENND1B,PTPRC,TMEM9,TIMM17A,ELF3,UBE2T,KDM5B,ADIPOR1,TMEM183A,BTG2,SNRPE,NUCKS1,PIGR,LPGAT1,ATF3,CENPF,EPRS,SUSD4,CAPN2,CNIH4,LBR,ENAH,SRP9,H3F3A,PARP1,ARF1,C1orf35,MRPL55,GUK1,RAB4A,NTPCR,KCNK1,IRF2BP2,TOMM20,COX20,SCCPDH,ACP1,ADI1,IAH1,YWHAQ,PDIA6,DDX1,LAPTM4A,RHOB,SF3B6,RAB10,HADHB,CENPA,SLC5A6,KRTCAP3,GPN1,MRPL33,FOSL2,PPP1CB,DPY30,YIPF4,ATL2,COX7A2L,MTA3,EPAS1,CRIPT,CALM2,EPCAM,RTN4,RPS27A,PPP4R3B,EFEMP1,VRK2,PEX13,CCT4,MDH1,UGP2,ACTR2,C1D,PLEK,GMCL1,PCBP1,SNRPG,FAM136A,CCT7,TPRKB,DGUOK,BOLA3,POLE4,MRPL19,SUCLG1,TMSB10,CAPG,VAMP8,VAMP5,RNF181,CHMP3,AC133644.2,LINC00152,RPIA,IGKC,IGKV4-1,PROM2,DUSP2,ARID5A,SEMA4C,COX5B,EIF5B,LIMS1,LINC00116,CHCHD5,ACTR3,DDX18,C2orf76,DBI,NIFK,TSN,CCDC74A,UBXN4,HNMT,MMADHC,RND3,PRPF40A,NR4A2,PSMD14,FAP,GALNT3,SPC25,METTL5,OLA1,ATP5G3,MTX2,HNRNPA3,PRKRA,UBE2E3,FRZB,TFPI,COL3A1,COL5A2,SDPR,HSPD1,HSPE1,BZW1,NDUFB3,TMEM237,SUMO1,CREB1,IDH1,FN1,XRCC5,RPL37A,IGFBP5,ARPC2,DNPEP,FARSB,ACSL3,PSMD1,NCL,PTMA,COPS7B,EFHD1,COL6A3,MLPH,MYEOV2,PPP1R7,SEPT2,DTYMK,SUMF1,ITPR1,BHLHE40,JAGN1,BRK1,FBLN2,LSM3,DPH3,SGOL1,TGFBR2,CMTM7,CMTM6,CSRNP1,HIGD1A,LTF,TMA7,IP6K2,GPX1,RHOA,HYAL2,TUSC2,RPL29,WDR82,NISCH,SELK,C3orf14,THOC7,LRIG1,FOXP1,NFKBIZ,CD47,ATG3,CCDC80,NAA50,ATP6V1A,COX17,FSTL1,NDUFB4,CD86,CCDC58,FAM162A,CNBP,HMCES,ATP2C1,MRPL3,CDV3,CEP70,RBP1,SLC25A36,ATP1B3,U2SURP,PLSCR1,CP,TM4SF1,COMMD2,PFN2,SERP1,EIF2A,CCNL1,RSRC1,LXN,RARRES1,MFSD1,SMC4,NMD3,PDCD10,SEC62,TNFSF10,MAP3K13,HES1,APOD,RPL35A,PIGG,SPON2,CTBP1,MFSD10,ACOX3,QDPR,LAP3,MED28,SOD3,ANAPC4,RFC1,SMIM14,OCIAD2,IGFBP7,CSN1S1,PRR27,ODAM,FDCSP,CSN3,JCHAIN,UTP3,CXCL3,CXCL2,AREG,RCHY1,G3BP2,CXCL10,CCNI,CCNG2,ANXA3,MRPS18C,SPARCL1,SPP1,PYURF,EIF4E,DNAJB14,H2AFZ,EMCN,PPA2,RPL34,OSTC,CASP6,CFI,MAD2L1,ANXA5,SPRY1,MGST2,SCOC,TBC1D9,SFRP2,TMA16,CPE,HMGB2,PDLIM3,FAT1,SDHA,PDCD6,MRPL36,NDUFS6,CCT5,GOLPH3,SUB1,TARS,RAI14,RAD1,BRIX1,RPL37,FBXO4,C5orf28,PAIP1,MRPS30,NDUFS4,DHX29,PLPP1,IL6ST,CCNB1,IQGAP2,RPS23,VCAN,COX7C,MEF2C,GLRX,CAST,NREP,TMED7,HSD17B4,SNX2,PPIC,ISOC1,HINT1,FNIP1,P4HA2,VDAC1,SKP1,H2AFY,CXCL14,EGR1,MZB1,ECSCR.1,IK,NDFIP1,LARS,SLC26A2,CD74,GPX3,SPARC,G3BP1,PTTG1,GABRP,DUSP1,ATP6V0E1,MSX2,CLTB,FAF2,PRELID1,TMED9,NHP2,HNRNPAB,CLK4,RIOK1,DSP,TMEM14B,STMND1,TPMT,DEK,SOX4,HIST1H4C,HLA-A,HLA-E,TUBB,IER3,HLA-C,HLA-B,LTB,LST1,AIF1,LSM2,HSPA1A,HSPA1B,CFB,HLA-DRA,HLA-DRB5,HLA-DRB1,HLA-DQA1,HLA-DQB1,HLA-DQA2,PSMB9,HLA-DMB,HLA-DMA,BRD2,HLA-DPA1,HLA-DPB1,RPS18,RGL2,HMGA1,NUDT3,SNRPC,CDKN1A,GLO1,C6orf132,MRPS10,TBCC,RPL7L1,MEA1,PTK7,MRPL14,CRISP3,TMEM14A,PTP4A1,EEF1A1,COX7A2,MYO6,HMGN3,SYNCRIP,SLC35A1,LYRM2,CCNC,CD24,SEC63,CD164,GTF3C6,MARCKS,HDAC2,FAM26F,PKIB,FABP7,TPD52L1,HDDC2,NCOA7,CENPW,CTGF,RPS12,SGK1,IFNGR1,PERP,HEBP2,ABRACL,AIG1,PCMT1,SNX9,GTF2H5,DYNLT1,EZR,SOD2,ACAT2,TCP1,SFT2D1,THBS2,PSMB1,SUN1,C7orf50,MAFK,NUDT1,WIPI2,ACTB,RAC1,KDELR2,RPA3,NDUFA4,ARL4A,BZW2,TSPAN13,AGR2,AGR3,GPNMB,MALSU1,CYCS,HNRNPA2B1,CBX3,SNX10,HIBADH,TAX1BP1,GGCT,AQP1,LSM5,SEPT7,SFRP4,PSMA2,MRPL32,AEBP1,POLD2,PPIA,H2AFV,RAMP3,GBAS,CCT6A,CHCHD2,WBSCR22,ABHD11,CLDN3,CLDN4,MDH2,HSPB1,TMEM60,CD36,TMEM243,SRI,STEAP1,FZD1,FAM133B,GNG11,COL1A2,SGCE,PON2,PDK4,SHFM1,ARPC1A,ARPC1B,BUD31,ATP5J2,GJC3,AZGP1,COPS6,PCOLCE,GNB2,AP1S1,POLR2J,ARMC10,DNAJC2,KMT2E,SYPL1,NAMPT,DNAJB9,IMMP2L,LINC00998,CAV1,ING3,ZNF800,ARF5,CALU,ATP6V1F,UBE2H,CALD1,C7orf73,ZC3HAV1,UBN2,NDUFB2,MRPS33,KIAA1147,SSBP1,TRBC2,PIP,GSTK1,PDIA4,RARRES2,GIMAP7,RHEB,CD99,TMSB4X,SYAP1,RBBP7,EIF1AX,SMS,SAT1,TSPAN7,ATP6AP2,NDUFB11,TIMP1,UXT,RBM3,PIM2,HSD17B10,MAGED2,MSN,YIPF6,IL2RG,NONO,RPS4X,XIST,COX7B,PGK1,ITM2A,TSPAN6,CSTF2,ARMCX3,TMSB15A,NGFRAP1,MORF4L2,TSC22D3,SLC6A14,SLC25A5,THOC2,RBMX,HMGB3,CETN2,BGN,BCAP31,SSR4,RPL10,LAGE3,DKC1,VBP1,FDFT1,CTSB,CNOT7,ASAH1,ATP6V1B2,SLC25A37,PPP2R2A,BNIP3L,CLU,PBK,SARAF,DCTN6,PPP2CB,EIF4EBP1,LSM1,PLPP5,TM2D2,C8orf4,SFRP1,VDAC3,HOOK3,CEBPD,PRKDC,MCM4,UBE2V2,PCMTD1,TCEA1,LYPLA1,SDCBP,RAB2A,ASPH,GGH,RPL7,TCEB1,PI15,TPD52,FABP4,CHMP4C,C8orf59,CPNE3,OTUD6B-AS1,LAPTM4B,COX6C,POLR2K,PABPC1,YWHAZ,ZNF706,CTHRC1,DCAF13,ENY2,TRPS1,RAD21,MAL2,MRPL13,NDUFB9,SQLE,TRIB1,FAM49B,PHF20L1,PTP4A3,LY6E,PUF60,CYC1,CYHR1,CBWD1,PUM3,TMEM261,NFIB,RRAGA,PLIN2,CDKN2A,NDUFB6,DNAJA1,SMU1,B4GALT1,BAG1,DCTN3,STOML2,CLTA,GRHPR,TOMM5,EXOSC3,CBWD5,ZFAND5,HNRNPK,CTSL,CKS2,GADD45G,AUH,ASPN,NINJ1,ANP32B,NANS,COL15A1,SLC44A1,KLF4,CTNNAL1,PTBP3,ZNF618,STOM,NDUFA8,ENG,AK1,SET,COL5A1,EGFL7,LRRC26,ARRDC1,IFITM2,IFITM1,IFITM3,RNH1,CRACR2B,CTSD,PGAP2,PRKCDBP,ARFIP2,ILK,EIF3F,IPO7,WEE1,PSMA1,C11orf58,SAA2,SAA1,LDHA,SVIP,BBOX1,IMMP1L,EIF3M,CD59,FBXO3,CAPRIN1,CAT,CD44,HSD17B12,CD82,MDK,SPI1,PSMC3,PTPMT1,MTCH2,SSRP1,TIMM10,SERPING1,TMX2,C11orf31,MS4A6A,TMEM258,FTH1,UQCC3,UBXN1,POLR2G,RARRES3,PLA2G16,RTN3,COX8A,STIP1,TRMT112,PRDX5,SF1,ARL2,FAU,MRPL49,NEAT1,MALAT1,LTBP3,OVOL1,CFL1,BANF1,YIF1A,CTSF,PPP1CA,GSTP1,NDUFV1,MRPL21,CTTN,ANAPC15,FOLR1,PAAF1,PGM2L1,SPCS2,SERPINH1,CLNS1A,AAMDC,NDUFC2,PRCP,SYTL2,PRSS23,CTSC,CWC15,SRSF8,YAP1,BIRC3,TMEM123,MMP7,CARD16,NNMT,TAGLN,MPZL2,CD3D,ATP5L,THY1,HSPA8,ESAM,GTPBP4,KLF6,ATP5C1,GATA3,NUDT5,CDC123,VIM,ABI1,RAB18,BAMBI,KIF5B,ITGB1,ZWINT,CISD1,CCDC6,CDK1,NRBF2,REEP3,HNRNPH3,DDX21,SRGN,VPS26A,PPA1,EIF4EBP2,PCBD1,PSAP,ANAPC16,DDIT4,MRPS16,ANXA7,CHCHD1,ADK,PLAC9,FAM213A,GHITM,ADIRF,ACTA2,LIPA,KIF20B,PDLIM1,NDUFB8,MGEA5,USMG5,GSTO1,PDCD4,CACUL1,PRDX3,BAG3,TACC2,ACADSB,BUB3,OAT,BCCIP,GLRX3,RAD51AP1,NDUFA9,VWF,CD9,GAPDH,C1S,C1R,CD163L1,SLC2A3,MFAP5,A2M,CLEC2D,CD69,CLEC2B,MAGOHB,YBX3,GPRC5A,EMP1,MGP,ARHGDIB,MGST1,LDHB,CMAS,ETNK1,LYRM5,ITPR2,H3F3C,TMEM106C,FKBP11,TUBA1A,RACGAP1,KRT7,KRT8,KRT18,PRR13,ATF7,SMUG1,CBX5,CD63,ERBB3,RPL41,MYL6,STAT2,NDUFA4L2,TMBIM4,LYZ,PHLDA1,LUM,DCN,BTG1,NUDT4,NTN4,LTA4H,ARL1,CHPT1,ARPC3,VPS29,ERP29,PEBP1,COX6A1,SRSF9,DYNLL1,MLEC,RSRC2,SBNO1,TMED2,UBC,RAN,RPL21,POMP,HMGB1,ALOX5AP,EXOSC8,POSTN,UFM1,RGCC,TSC22D1,GTF2F2,TPT1-AS1,LCP1,MED4,ITM2B,LPAR6,MZT1,UCHL3,GPR183,TM9SF2,TNFSF13B,COL4A1,COL4A2,LAMP1,TMEM255B,ANG,RNASE6,RNASE1,NDRG2,TRAC,OXA1L,MMP14,PRMT5,PABPN1,PSME1,PSME2,GZMB,SPTSSA,SRP54,NFKBIA,FOXA1,CLEC14A,KLHL28,RPL36AL,KLHDC2,NEMF,SAV1,C14orf166,CDKN3,LGALS3,KTN1,ACTR10,ARID4A,EIF2S1,RAD51B,ZFP36L1,ERH,SUSD6,NPC2,ACYP1,FOS,BATF,TC2N,LGMN,IFI27,SERPINA1,SERPINA3,DICER1,EVL,HSP90AA1,WDR20,EIF5,C14orf2,MTA1,CRIP2,IGHA2,IGHG4,IGHG2,IGHGP,AL928768.3,IGHA1,IGHG1,IGHG3,IGHM,SNRPN,NOP10,SRP14,RP11-532F12.5,RHOV,NUSAP1,B2M,C15orf48,ANXA2,TPM1,RPS27L,FAM96A,SNX1,PPIB,HACD3,PIAS1,ANP32A,COX5A,TMED3,ZFAND6,ISG20,MFGE8,IDH2,CIB1,CHD2,SNRPA1,POLR3K,SNRNP25,NME4,STUB1,UBE2I,MRPS34,NDUFB10,RNPS1,TCEB2,ZG16B,TNFRSF12A,IL32,NMRAL1,NUDT16L1,SMIM22,CARHSP1,EMP2,RMI2,LITAF,GSPT1,TNFRSF17,FOPNL,RPS15A,ARL6IP1,KNOP1,METTL9,IGSF6,NDUFAB1,PLK1,NUPR1,KIF22,ALDOA,PPP4C,DCTPP1,VKORC1,PRSS8,PYCARD,LONP2,CYLD,CHD9,CRNDE,MMP2,MT1E,HERPUD1,CX3CL1,CKLF,NAE1,NUTF2,CDH1,NQO1,PSMD7,TMEM170A,CMC2,COTL1,MAP1LC3B,CYBA,YWHAE,MIR22HG,SERPINF1,CXCL16,PFN1,C1QBP,TXNDC17,ACADVL,CLDN7,TMEM256,CD68,NAA38,NCOR1,UBB,ALKBH5,MFAP4,RPL23A,PSMD11,CCL5,CCL3,CCL4,PPP1R1B,MIEN1,TOP2A,IGFBP4,KRT15,KRT19,KRT14,KRT17,RAMP2,BECN1,UBTF,SLC25A39,GRN,PHB,COL1A1,TOB1,NME1,VMP1,DDX42,PECAM1,DDX5,PSMD12,KPNA2,SOX9,RPL38,SLC9A3R1,ATP5H,HN1,SUMO2,NUP85,MRPS7,GRB2,SAP30BP,H3F3B,UNK,WBP2,TRIM47,SRP68,PRPSAP1,JMJD6,SRSF2,MFSD11,TNRC6C,SYNGR2,TK1,BIRC5,SOCS3,LGALS3BP,EIF4A3,C17orf89,ACTG1,ARL16,HGS,MRPL12,FAM195B,P4HB,ARHGDIA,ANAPC11,SIRT7,PYCR1,ASPSCR1,STRA13,DCXR,GPS1,CSNK1D,NARF,WDR45B,FN3KRP,MYL12A,MYL12B,TGIF1,VAPA,CHMP1B,SLC39A6,TPGS2,IER3IP1,SMAD2,TCF4,NARS,SEC11C,PMAIP1,CYB5A,CNDP2,TXNL4A,FKBP1A,NSFL1C,SNRPB,MRPS26,PCNA,CRLS1,MKKS,SNRPB2,DSTN,XRN2,CD93,CST3,APMAP,ABHD12,TPX2,MAPRE1,CHMP4B,RALY,EIF2S2,EIF6,ERGIC3,CPNE1,ROMO1,PHF20,MYL9,C20orf24,RPN2,MANBAL,TGM2,SLPI,SDC4,WFDC2,UBE2C,CEBPB,DPM1,ZNF217,TFAP2C,GNAS,NELFCD,CTSZ,ATP5E,PPDPF,PLPP2,GPX4,MIDN,RPS15,C19orf25,OAZ1,LSM7,TIMM13,MYDGF,XAB2,CERS4,RPS28,HNRNPM,CDC37,QTRT1,LDLR,HOOK2,JUNB,PRDX2,GIPC1,TECR,KLF2,BABAM1,PLVAP,BST2,RPL18A,CCDC124,JUND,LSM4,GDF15,ZNF493,UQCRFS1,FXYD3,LSR,TMEM147,COX6B1,PSENEN,TYROBP,SYNE4,POLR2I,ZNF146,SPINT2,PPP1R14A,PSMD8,HNRNPL,MRPS12,GMFG,PAF1,ZFP36,RPS16,SNRPA,PCAT19,RPS19,CD79A,RABAC1,PAFAH1B3,CXCL17,LYPD3,PLAUR,TOMM40,APOE,APOC1,TRAPPC6A,FOSB,SNRPD2,CALM3,AP2S1,TMEM160,SAE1,EMP3,KDELR1,RPL18,PPP1R15A,FTL,RPS11,FCGRT,PRMT1,CLEC11A,PPP2R1A,NDUFA3,TSEN34,UBE2S,U2AF2,RPS5,CHMP2A,CLDN5,RANBP1,IGLV6-57,IGLC2,IGLC3,IGLC7,IGLL1,MMP11,DERL3,MIF,XBP1,UQCR10,SELM,YWHAH,TIMP3,LGALS1,H1F0,MAFF,DDX17,CBY1,RPL3,ATF4,ST13,TOB2,SMDT1,CYB5R3,BIK,PIM3,TYMP,CXADR,ATP5J,APP,ADAMTS1,LTN1,MAP3K7CL,ATP5O,RUNX1,HMGN1,CSTB,ITGB2,COL18A1,COL6A1,COL6A2,MT-ND2,MT-CO1,MT-CO2,MT-CO3,MT-ND3,MT-ND4L,MT-ND4,DGKB,CSAG1,RP11-10A14.5,MAGEA4,MAGEA3,MAGEA6
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0
